School;Cohort;Book ID;Topic;Bookclub;User ID;Name;Message;Translation  ;Message Time;Is Answer;Page;Book relevance;Type;Category;CategoryBroad
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;JJJJJJJJJJJAAAAAAAAAA;YYYYYYYYYYYYYYEEEEEEEESSSSSSSSSSSSS;2019-06-03 03:51:12 AM;No;6;No;A;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;901;vodnika9;SKAKATI NA DREVO;TO JUMP ON A TREE;2019-06-03 03:51:30 AM;Yes;13;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;895;vodnika3;skakati;to jump;2019-06-03 03:51:53 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;KDO JE VODNIKA 3;WHO IS VODNIKA 3;2019-06-03 03:53:00 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;Pa še mimo grede bi se Lahko Čopko naučil skakati, igrati, loviti in na krajše zabavati.;By the way Čopko could learn how to jump, play, hunt and have fun;2019-06-03 03:53:41 AM;No;7;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;895;vodnika3;nia je vodnika 3;nia is vodnika 3;2019-06-03 03:53:51 AM;No;13;No;A;II;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;Resno Nnnnnnnniiiiiiiiiijjjjjjjjaaaaaaa?;Really nnnnnnnnniiiiiiiiiiiiiiijjjjjjjjjjjjaaaaaaaaaaaa;2019-06-03 03:54:34 AM;No;7;No;Q;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;895;vodnika3;alina resno;alina really;2019-06-03 03:55:56 AM;No;13;No;A;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;910;vodnika18;plezati po drevesu;climb on a tree;2019-06-03 03:56:20 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;kdo je vodnika6?;who is vodnika5?;2019-06-03 03:56:27 AM;No;7;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;895;vodnika3;bizijan je vodnik6;bizijan is vodnika6;2019-06-03 03:57:22 AM;No;13;No;A;II;I
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;901;vodnika9;helo;hi;2019-06-03 03:06:24 AM;No;5;No;S;CE;C
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;900;vodnika8;zato ker bo tudi sonce enkrat ugasnilo in planeti bodo uničeni;because the sun will stop shining and the planets will be ruined;2019-06-03 03:06:41 AM;Yes;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;906;vodnika14;Ker, to si predstavljamo ljudje ko smo žalostni in obupani. Pravi prijatelj je vedno ob tebi.;Because people think like that when we are sad and desperate. True friend is always there for you;2019-06-03 03:06:47 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;901;vodnika9;ujhguihoihj;;2019-06-03 03:07:13 AM;No;5;No;S;O;O
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;895;vodnika3;da bi bila zgodba zanimivejša;so the story would be more interesting;2019-06-03 03:09:06 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;915;vodnika23;Zato, ker planeti ne vejo kako je če moraš greti vse okoli sebe;Because planets doesn't know how it is if you need to give the heat to everyone around you;2019-06-03 03:09:42 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;901;vodnika9;da bi zgdba bol  žalostna;so the story would be more sad;2019-06-03 03:11:10 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;910;vodnika18;planeti niso imeli čustev kot sonce in peti planet;planets didn't have feelings like the sun and the fifth planet;2019-06-03 03:11:45 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;900;vodnika8;zato ker bo sonce enkrat ugasnilo in planeti bodo uničeni.;because the sun will stop shining and the planets will be ruined;2019-06-03 03:12:29 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;906;vodnika14;prikazuje nas ljudi, ampak samo da v drugi obliki, ker tudi mi se kdaj tako počutimo. ko mislimo, da je nekdo naš prijatelj pa v bistvu ni, če te ne spodbuja in je s tabo v dobrem in slabem.;It shows us, people, but in different way, because we feel like that sometimes. We think someone is our friend but he actually isn't, if he doesn't encourage you and is with you through the good and the bad.;2019-06-03 01:28:21 PM;Yes;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;906;vodnika14;VODNIKA8, KDO SI?;VODNIKA8 WHO ARE YOU?;2019-06-03 02:01:56 PM;No;5;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;906;vodnika14;ZAKAJ RAZMIŠLJAŠ TAKO ŽALOSTNO?;WHY TO YOU THINK SO SADLY?;2019-06-03 02:02:49 PM;No;5;Yes;Q;DQ;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;906;vodnika14;()()()()()()()()()()()()() (TO SO OKLEPAJI);;2019-06-03 02:04:12 PM;No;5;No;S;CO;C
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Three;906;vodnika14;PROBAJTE HITRO GOVORITI N D N D N D N...;TRY TO ANSWER QUICKLY;2019-06-03 02:06:32 PM;No;5;Yes;S;DE;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Two;897;vodnika5;tako da bi mu ušel;to run away;2019-06-03 03:13:30 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Two;894;vodnika2;Tako da bi ga brcnil v jaja in zadavil.;To kick him in the balls and choke him;2019-06-03 03:18:03 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Two;897;vodnika5;tako da bi tekel okoli policaja toliko časa da bi se policaju zvrtelo potem bi padel na tla in cefizel bi pobegnil;to run around the cop for so long that the cup would feel dizzy, fell on the floor and he could run away;2019-06-03 03:19:28 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Two;916;vodnika24;Da bi policaj šel v trgovino po hlebček kruha in cefizelj bi pobegnil;The cop would go buy some bread and Cefizelj could run away;2019-06-03 03:24:26 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Two;905;vodnika13;Lahko bi mu rekel da more opraviti potrebo in mu bi ušel skozi toaletna vrata;He could say he needs to go to the bathroom and run away through bathroom door;2019-06-03 03:25:17 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Two;904;vodnika12;da policaju da gre na  wc;to say to the cop he needs to go to the bathroom;2019-06-03 03:28:00 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Two;904;vodnika12;da policaju reče da gre na wc.;to say to the cop he needs to go to the bathroom;2019-06-03 03:30:39 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Two;911;vodnika19;tako da bi cefizelj   prosil policaja če mu gre po hlebec  kruha takrat bi cefizelj pobegnil;cefizelj could ask the cop to go and buy some bread, than he would run away;2019-06-03 03:32:53 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;897;vodnika5;skakanja po vejah,plezanje po vejah in lovlenje;jump on the branch, climb on the branch and run around;2019-06-03 03:29:39 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;894;vodnika2;KDO  SI  TI? VODNIKA5;WHO ARE YOU? VODNIKA5;2019-06-03 03:45:20 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;894;vodnika2;SE STOPROCENTNO SE STRINJAM;I AGREE 100%;2019-06-03 03:46:48 AM;No;6;Yes;S;DAA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;894;vodnika2;PETJA  DEJ KEJ ODGOVOR;PETJA ANSWER SOMETHING;2019-06-03 03:55:01 AM;No;6;No;S;DE;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;894;vodnika2;BUTARA;;2019-06-03 03:55:33 AM;No;6;No;S;CC;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;894;vodnika2;KDO JE VODNIKA6;WHO IS VODNIKA 6;2019-06-03 03:56:30 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;911;vodnika19;kKDO JE VODNIKA2 VODNIKA5;WHO IS WODNIKA2 VODNIKA5;2019-06-07 06:02:49 AM;No;13;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;911;vodnika19;BUTARE;;2019-06-07 06:03:24 AM;No;13;No;S;CC;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;911;vodnika19;XHYHJ<GYXYHDBJY<SKKLČHasnjbhc x  sa  ahyahjhashaHXVZTEVGXBVAFVGSBSBBGAXGCHHVXXS;;2019-06-07 06:04:45 AM;No;13;No;S;O;O
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;894;vodnika2;Ker,si to samo predstavljamo kot zgodbo.;Beacause we only imagine that as a story;2019-06-03 03:04:56 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;904;vodnika12;da;yes;2019-06-03 03:05:27 AM;No;5;Yes;S;DAA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;897;vodnika5;jaz tudi;me too;2019-06-03 03:05:49 AM;No;5;Yes;S;DAA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;904;vodnika12;zzato da so;so;2019-06-03 03:07:33 AM;No;5;No;S;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;894;vodnika2;PRDEC KAKEC!;POOP;2019-06-03 03:08:01 AM;No;5;No;S;CC;C
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;916;vodnika24;Zato ker jih je vpisala v zgodbi;Because she described them in the story;2019-06-03 03:11:57 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;904;vodnika12;da je zgodba zanimivejša.da nam zgodbo drugače predstavljena.;so the story is more interesting;2019-06-03 03:12:25 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;905;vodnika13;Zato ker je to zgodba in jim je v zgodbi dala čustva;Because it is a story and she gave them feelings;2019-06-03 03:14:01 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;911;vodnika19;zato ker je to fantaziska zgodba;because it is an imaginary story;2019-06-03 03:15:56 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Two;897;vodnika5;noob se jaz;;2019-06-03 03:56:49 AM;No;5;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;989;Vvodnika23;ne skače brez nadzora;not to jump without control;2019-06-03 05:40:15 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;989;Vvodnika23;haloooooo;heeeeeeeey;2019-06-03 05:42:14 AM;No;6;No;S;CE;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;989;Vvodnika23;kaj ti misls kaj se bi naucu pac ja da ne skace brez nadzora;what do you think not to jump without control;2019-06-03 05:44:38 AM;No;6;Yes;Q;DQ;D
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;976;Vvodnika10;kdo ste;who are you;2019-06-03 05:47:21 AM;No;9;No;Q;IQ;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;976;Vvodnika10;luhfznjgfghzrghffgtfhjgftfg;;2019-06-03 05:48:35 AM;No;9;No;S;O;O
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;989;Vvodnika23;inti;inti;2019-06-03 05:48:55 AM;No;9;No;A;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;989;Vvodnika23;ka pa ti;you?;2019-06-03 05:49:36 AM;No;9;No;Q;IQ;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;976;Vvodnika10;nekdo;someone;2019-06-03 05:49:50 AM;No;9;No;A;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;976;Vvodnika10;wal;;2019-06-03 05:50:10 AM;No;9;No;A;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;981;Vvodnika15;Živjo;Hi;2019-06-03 05:50:53 AM;No;6;No;S;CE;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;989;Vvodnika23;kdo si pa ti;who are you;2019-06-03 05:52:25 AM;No;12;No;Q;IQ;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;981;Vvodnika15;Jaz sem matic Š.;I'm matic S.;2019-06-03 05:53:00 AM;No;6;No;A;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;976;Vvodnika10;jaz sem val;i'm val;2019-06-03 05:53:38 AM;No;11;No;A;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;986;Vvodnika20;jst pa stela;and i'm stela;2019-06-03 05:54:34 AM;No;7;No;A;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;976;Vvodnika10;ffffffzfffzfzfftuftutzguhjhjjkljkčjlčklgzghkčkkčsdklkllwehahklwhjkdfklxckuiodhjchjnmddnsmasnmsszusjksdzasdznkasduidsnsjkjhhjffhfhjfzusbjkfjkfzklcuilczovhuildfuduiofj;;2019-06-03 05:54:39 AM;No;11;No;S;O;O
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;976;Vvodnika10;hahaha;;2019-06-03 05:54:58 AM;No;11;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;989;Vvodnika23;hahahahahahahahahahahahahahahahahahahahahahahahahahahahahha;;2019-06-03 05:56:19 AM;No;12;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;981;Vvodnika15;Lep dan.;Good day.;2019-06-03 05:57:02 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;989;Vvodnika23;wtfff;;2019-06-03 05:58:00 AM;No;12;No;S;CC;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;986;Vvodnika20;hej kako ste;hi how are you;2019-06-03 05:58:38 AM;Yes;8;No;Q;CE;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;988;Vvodnika22;a si predstavljaš da bi naredil salto.;;2019-06-03 05:45:48 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;977;Vvodnika11;JA;YES;2019-06-03 05:55:05 AM;No;11;Yes;S;DAA;D
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;988;Vvodnika22;Smešna profilka.;Funny profile picture.;2019-06-03 05:55:43 AM;No;12;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;988;Vvodnika22;smešna profilka.;Funny profile picture.;2019-06-03 05:56:04 AM;No;12;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;977;Vvodnika11;NE PA NE;NO IT'S NOT;2019-06-03 05:56:14 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;988;Vvodnika22;ja pa ja;yes it is;2019-06-03 05:56:30 AM;No;12;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;977;Vvodnika11;JAZ SEM DANI;I'M DANI;2019-06-03 05:56:30 AM;No;6;No;S;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;977;Vvodnika11;KDO SI TI;WHO ARE YOU;2019-06-03 05:56:55 AM;No;6;No;S;IQ;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;988;Vvodnika22;Jaz pa Eva.;I'm Eva;2019-06-03 05:57:07 AM;No;12;No;S;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;977;Vvodnika11;OOOOOO;OOOO;2019-06-03 05:57:22 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;985;Vvodnika19;jaz sem zoja;i'm zoja;2019-06-03 05:57:23 AM;No;6;No;S;II;I
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;977;Vvodnika11;KAJJ;WHAT;2019-06-03 05:57:33 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;988;Vvodnika22;zozo;zozo;2019-06-03 05:57:48 AM;No;12;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;985;Vvodnika19;ja;yes;2019-06-03 05:57:49 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;985;Vvodnika19;hahaha;;2019-06-03 05:58:05 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;983;Vvodnika17;plezati po drevesu in delati salte po drevesu;climb on a three;2019-06-03 05:25:53 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;983;Vvodnika17;kaj mislis;what to you think;2019-06-03 05:26:43 AM;No;13;Yes;Q;DE;D
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;975;Vvodnika9;plezati po drevesu;climb on a three;2019-06-03 05:36:06 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;983;Vvodnika17;a res mislis;you really think so;2019-06-03 05:37:01 AM;No;13;Yes;Q;DQ;D
OŠ Valentina Vodnika;Vvodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;975;Vvodnika9;jst vwm ne mislim;i know i don't think;2019-06-03 05:37:26 AM;No;13;Yes;S;DAA;D
